timestamp,gpu0_used_mb,gpu1_used_mb,gpu2_used_mb,gpu3_used_mb,gpu4_used_mb,gpu5_used_mb
2026-05-24 20:18:47,8480,5554,5554,5554,5552,5554
2026-05-24 20:18:57,8480,5554,5554,5554,5552,5554
2026-05-24 20:19:07,8480,5554,5554,5554,5552,5554
2026-05-24 20:19:17,8480,5554,5554,5554,5552,5554
2026-05-24 20:19:27,8480,5554,5554,5554,5552,5554
2026-05-24 20:19:37,8480,5554,5554,5554,5552,5554
2026-05-24 20:19:47,8480,5554,5554,5554,5552,5554
2026-05-24 20:19:58,8480,5574,5570,5569,5570,5572
2026-05-24 20:20:08,8480,5974,5974,5974,5972,5974
2026-05-24 20:20:18,14631,11606,11606,11606,11604,11584
2026-05-24 20:20:28,49169,47688,47688,47688,47688,47640
2026-05-24 20:20:38,53663,53454,51344,52598,53902,55446
2026-05-24 20:20:48,54153,52600,52600,52600,52600,52534
2026-05-24 20:20:58,54153,52600,52600,52600,52600,52534
2026-05-24 20:21:09,54153,52600,52600,52600,52600,52534
2026-05-24 20:21:19,54153,52600,52600,52600,52600,52534
2026-05-24 20:21:29,54153,52600,52600,52600,52600,52534
2026-05-24 20:21:39,54153,52600,52600,52600,52600,52534
2026-05-24 20:21:49,54153,52600,52600,52600,52600,52534
2026-05-24 20:21:59,54153,52600,52600,52600,52600,52534
2026-05-24 20:22:09,54153,52600,52600,52600,52600,52534
2026-05-24 20:22:19,28325,27052,27052,27052,27052,27216
2026-05-24 20:22:29,57295,56022,56022,56022,56022,56186
2026-05-24 20:22:39,57297,56024,56024,56024,56024,56188
2026-05-24 20:22:49,57299,56030,56030,56030,56030,56194
2026-05-24 20:22:59,19123,13378,13378,13378,13378,13542
2026-05-24 20:23:09,26667,23918,23918,13378,13378,13542
2026-05-24 20:23:20,26667,23918,23918,23918,23918,13542
2026-05-24 20:23:30,8480,5554,5554,5554,5552,5554
2026-05-24 20:23:46,8480,5554,5554,5554,5552,5554
2026-05-24 20:23:56,8480,5554,5554,5554,5552,5554
2026-05-24 20:24:07,8480,5554,5554,5554,5552,5554
2026-05-24 20:24:17,8480,5554,5554,5554,5552,5554
2026-05-24 20:24:27,8480,5554,5554,5554,5552,5554
2026-05-24 20:24:37,8480,5554,5554,5554,5552,5554
2026-05-24 20:24:47,8480,5554,5554,5554,5552,5554
2026-05-24 20:24:57,8480,5554,5554,5554,5552,5554
2026-05-24 20:25:07,8480,5554,5554,5554,5552,5554
2026-05-24 20:25:17,8480,5554,5554,5554,5552,5554
2026-05-24 20:25:27,8480,5554,5554,5554,5552,5554
2026-05-24 20:25:37,8480,5554,5554,5554,5552,5554
2026-05-24 20:25:48,8480,5974,5974,5974,5972,5974
2026-05-24 20:25:58,12153,9474,9474,9474,9472,9602
2026-05-24 20:26:08,14631,11606,11606,11606,11604,11584
2026-05-24 20:26:18,49169,47688,47688,47688,47688,47640
2026-05-24 20:26:28,54151,52598,52598,52598,52598,52532
2026-05-24 20:26:38,54153,52600,52600,52600,52600,52534
2026-05-24 20:26:48,54153,52600,52600,52600,52600,52534
2026-05-24 20:26:58,54153,52600,52600,52600,52600,52534
2026-05-24 20:27:08,54153,52600,52600,52600,52600,52534
2026-05-24 20:27:18,54153,52600,52600,52600,52600,52534
2026-05-24 20:27:28,54153,52600,52600,52600,52600,52534
2026-05-24 20:27:38,54153,52600,52600,52600,52600,52534
2026-05-24 20:27:48,54153,52600,52600,52600,52600,52534
2026-05-24 20:27:59,54153,52600,52600,52600,52600,52534
2026-05-24 20:28:09,28519,27438,27438,27438,27438,27602
2026-05-24 20:28:19,59117,58036,58036,58036,58036,58200
2026-05-24 20:28:29,59117,58036,58036,58036,58036,58200
2026-05-24 20:28:39,59117,58038,58038,58038,58038,58202
2026-05-24 20:28:49,19121,13376,13376,13376,13376,13540
2026-05-24 20:28:59,25105,22060,20798,13376,13376,13540
2026-05-24 20:29:09,25105,22060,22060,22060,22060,13540
2026-05-24 20:29:20,80055,77010,77010,77010,77010,77356
2026-05-24 20:29:30,80055,77010,77010,77010,77010,77356
2026-05-24 20:29:40,80055,77010,77010,77010,77010,77356
2026-05-24 20:29:50,80055,77010,77010,77010,77010,77356
2026-05-24 20:30:00,80055,77010,77010,77010,77010,77356
2026-05-24 20:30:10,80055,77010,77010,77010,77010,77356
2026-05-24 20:30:21,80055,77010,77010,77010,77010,77356
2026-05-24 20:30:31,80055,77010,77010,77010,77010,77356
2026-05-24 20:30:41,80055,77010,77010,77010,77010,77356
2026-05-24 20:30:51,80055,77010,77010,77010,77010,77356
2026-05-24 20:31:01,80055,77010,77010,77010,77010,77356
2026-05-24 20:31:11,80055,77010,77010,77010,77010,77356
2026-05-24 20:31:21,80055,77010,77010,77010,77010,77356
2026-05-24 20:31:31,80055,77010,77010,77010,77010,77356
2026-05-24 20:31:41,24703,20308,20308,20308,20308,20804
2026-05-24 20:31:51,37233,34038,34038,34038,34038,34234
2026-05-24 20:32:01,37233,34038,34038,34038,34038,34234
2026-05-24 20:32:11,64407,62058,62058,62058,62058,62214
2026-05-24 20:32:21,64407,62058,62058,62058,62058,62214
2026-05-24 20:32:31,64407,62058,62058,62058,62058,62214
2026-05-24 20:32:41,64407,62058,62058,62058,62058,62214
2026-05-24 20:32:52,64407,62058,62058,62058,62058,62214
2026-05-24 20:33:02,64407,62058,62058,62058,62058,62214
2026-05-24 20:33:12,64407,62058,62058,62058,62058,62214
2026-05-24 20:33:22,64407,62058,62058,62058,62058,62214
2026-05-24 20:33:32,64407,62058,62058,62058,62058,62214
2026-05-24 20:33:42,64407,62058,62058,62058,62058,62214
2026-05-24 20:33:52,67045,63402,63404,63404,63402,63488
2026-05-24 20:34:02,67045,63402,63404,63404,63402,63488
2026-05-24 20:34:12,67045,63404,63404,63404,63404,63490
2026-05-24 20:34:22,31095,22390,22390,22390,22390,22626
2026-05-24 20:34:32,34625,31564,31564,22390,22390,22626
2026-05-24 20:34:42,73003,69942,69942,70018,70018,70010
2026-05-24 20:34:52,72135,80020,80020,80020,80020,79944
2026-05-24 20:35:03,72135,80020,80020,80020,80020,79944
2026-05-24 20:35:13,46055,80020,80020,80020,80020,79944
2026-05-24 20:35:23,65857,80020,80020,80020,80020,79944
2026-05-24 20:35:34,8480,5554,5554,5554,5552,5554
2026-05-24 20:35:46,8480,5554,5554,5554,5552,5554
2026-05-24 20:35:56,8480,5554,5554,5554,5552,5554
2026-05-24 20:36:06,8480,5554,5554,5554,5552,5554
2026-05-24 20:36:16,8480,5554,5554,5554,5552,5554
2026-05-24 20:36:26,8480,5554,5554,5554,5552,5554
2026-05-24 20:36:36,8480,5974,5974,5974,5972,5974
2026-05-24 20:36:46,17983,24086,24086,24086,24084,24758
2026-05-24 20:36:56,57187,55880,55880,55880,55878,55840
2026-05-24 20:37:06,54209,53008,53008,53008,53008,52960
2026-05-24 20:37:16,59193,57920,57920,57920,57920,57854
2026-05-24 20:37:26,59193,57920,57920,57920,57920,57854
2026-05-24 20:37:37,59193,57920,57920,57920,57920,57854
2026-05-24 20:37:47,59193,57920,57920,57920,57920,57854
2026-05-24 20:37:57,59193,57920,57920,57920,57920,57854
2026-05-24 20:38:07,59193,57920,57920,57920,57920,57854
2026-05-24 20:38:18,59193,57920,57920,57920,57920,57854
2026-05-24 20:38:28,59193,57920,57920,57920,57920,57854
2026-05-24 20:38:38,59193,57920,57920,57920,57920,57854
2026-05-24 20:38:48,59193,57920,57920,57920,57920,57854
2026-05-24 20:38:58,59169,56116,56116,56116,56116,58280
2026-05-24 20:39:08,59171,56118,56118,56118,56118,58282
2026-05-24 20:39:18,59171,56118,56118,56118,56118,58282
2026-05-24 20:39:28,19121,13526,13526,13526,13526,13690
2026-05-24 20:39:38,25109,13526,13526,13526,13526,13690
2026-05-24 20:39:48,25109,22364,22364,22364,13526,13690
2026-05-24 20:39:58,68073,65328,65328,65328,65328,65342
2026-05-24 20:40:08,79871,77126,77126,77126,77126,77140
2026-05-24 20:40:18,79871,77126,77126,77126,77126,77140
2026-05-24 20:40:29,79871,77126,77126,77126,77126,77140
2026-05-24 20:40:39,79871,77126,77126,77126,77126,77140
2026-05-24 20:40:49,79871,77126,77126,77126,77126,77140
2026-05-24 20:40:59,79871,77126,77126,77126,77126,77140
2026-05-24 20:41:09,79871,77126,77126,77126,77126,77140
2026-05-24 20:41:19,79871,77126,77126,77126,77126,77140
2026-05-24 20:41:29,79871,77126,77126,77126,77126,77140
2026-05-24 20:41:39,79871,77126,77126,77126,77126,77140
2026-05-24 20:41:49,79871,77126,77126,77126,77126,77140
2026-05-24 20:41:59,79871,77126,77126,77126,77126,77140
2026-05-24 20:42:10,79871,77126,77126,77126,77126,77140
2026-05-24 20:42:20,79871,77126,77126,77126,77126,77140
2026-05-24 20:42:30,37059,34164,34164,34164,34164,34178
2026-05-24 20:42:40,38125,35808,35808,67412,37022,36588
2026-05-24 20:42:50,69397,67414,67414,67414,67414,67484
2026-05-24 20:43:00,69397,67414,67414,67414,67414,67484
2026-05-24 20:43:10,69397,67414,67414,67414,67414,67484
2026-05-24 20:43:20,69397,67414,67414,67414,67414,67484
2026-05-24 20:43:30,69397,67414,67414,67414,67414,67484
2026-05-24 20:43:40,69397,67414,67414,67414,67414,67484
2026-05-24 20:43:50,69397,67414,67414,67414,67414,67484
2026-05-24 20:44:00,69397,67414,67414,67414,67414,67484
2026-05-24 20:44:10,69397,67414,67414,67414,67414,67484
2026-05-24 20:44:21,69397,67414,67414,67414,67414,67484
2026-05-24 20:44:31,71439,67890,67890,67890,67890,68054
2026-05-24 20:44:41,71441,67892,67892,67892,67892,68056
2026-05-24 20:44:51,71441,67892,67892,67892,67892,68056
2026-05-24 20:45:01,29139,24594,24594,24594,24594,24758
2026-05-24 20:45:11,34785,32216,32216,24594,24594,24758
2026-05-24 20:45:21,73823,71330,71330,71330,71330,71018
2026-05-24 20:45:31,47009,46172,46172,46172,46172,46336
2026-05-24 20:45:41,74473,41076,41074,41074,41076,80458
2026-05-24 20:45:51,74473,40552,40552,40554,40554,80458
2026-05-24 20:46:01,47009,44016,44016,44018,44018,46336
2026-05-24 20:46:11,80789,77396,77396,77396,77472,80458
2026-05-24 20:46:21,74549,71232,71156,71232,71232,80458
2026-05-24 20:46:31,74103,70710,70710,70710,70786,80012
2026-05-24 20:46:41,47009,51822,51822,51824,51824,46336
2026-05-24 20:46:51,74473,41074,41074,41076,41076,80458
2026-05-24 20:47:01,74473,51634,37492,46856,46410,80458
2026-05-24 20:47:12,80789,77396,73236,73216,77396,80458
2026-05-24 20:47:22,8480,5554,5554,5554,5552,5554
2026-05-24 20:47:32,8480,5554,5554,5554,5552,5554
2026-05-24 20:47:42,8480,5554,5554,5554,5552,5554
2026-05-24 20:47:52,8480,5554,5554,5554,5552,5554
2026-05-24 20:48:02,8480,5554,5554,5554,5552,5554
2026-05-24 20:48:12,8480,5974,5974,5974,5972,5974
2026-05-24 20:48:22,13041,8512,8572,8512,8510,8490
2026-05-24 20:48:32,56195,35966,40386,33866,34924,37050
2026-05-24 20:48:42,54295,53006,53006,53006,53006,52750
2026-05-24 20:48:52,58039,56790,56750,56790,56790,56674
2026-05-24 20:49:03,58039,56790,56750,56790,56790,56674
2026-05-24 20:49:13,58039,56790,56790,56790,56790,56694
2026-05-24 20:49:23,58039,56790,56790,56790,56790,56694
2026-05-24 20:49:33,58039,56790,56790,56790,56790,56694
2026-05-24 20:49:43,58039,56790,56790,56790,56790,56694
2026-05-24 20:49:53,58039,56790,56790,56790,56790,56694
2026-05-24 20:50:03,58039,56790,56790,56790,56790,56694
2026-05-24 20:50:13,58039,56790,56790,56790,56790,56694
2026-05-24 20:50:23,58039,56790,56790,56790,56790,56694
2026-05-24 20:50:33,28555,25666,25666,25666,25666,25530
2026-05-24 20:50:43,61335,58466,58466,58466,58466,58330
2026-05-24 20:50:53,61337,58468,58468,58468,58468,58332
2026-05-24 20:51:03,61337,58468,58468,58468,58468,58332
2026-05-24 20:51:13,16955,14206,14206,14206,14206,14050
2026-05-24 20:51:24,21115,18346,14206,14206,14206,14050
2026-05-24 20:51:34,21115,18346,18346,18346,14206,14050
2026-05-24 20:51:44,56237,58736,53468,53468,53468,53232
2026-05-24 20:51:54,79285,76536,76536,76536,76536,76360
2026-05-24 20:52:04,79285,76536,76536,76536,76536,76360
2026-05-24 20:52:14,79285,76536,76536,76536,76536,76360
2026-05-24 20:52:24,79285,76536,76536,76536,76536,76360
2026-05-24 20:52:34,79285,76536,76536,76536,76536,76360
2026-05-24 20:52:44,79285,76536,76536,76536,76536,76360
2026-05-24 20:52:54,79285,76536,76536,76536,76536,76360
2026-05-24 20:53:04,79285,76536,76536,76536,76536,76360
2026-05-24 20:53:15,79285,76536,76536,76536,76536,76360
2026-05-24 20:53:25,79285,76536,76536,76536,76536,76360
2026-05-24 20:53:35,79285,76536,76536,76536,76536,76360
2026-05-24 20:53:45,79285,76536,76536,76536,76536,76360
2026-05-24 20:53:56,79285,76536,76536,76536,76536,76360
2026-05-24 20:54:06,79285,76536,76536,76536,76536,76360
2026-05-24 20:54:17,79285,76536,76536,76536,76536,76360
2026-05-24 20:54:27,36125,33316,33316,33316,33316,33180
2026-05-24 20:54:37,67747,65838,38656,38796,39236,41040
2026-05-24 20:54:47,67749,66480,66480,66480,66480,66364
2026-05-24 20:54:57,67749,66480,66500,66480,66480,66364
2026-05-24 20:55:07,67749,66480,66500,66480,66480,66364
2026-05-24 20:55:17,67749,66480,66500,66480,66480,66364
2026-05-24 20:55:27,67749,66480,66500,66480,66480,66364
2026-05-24 20:55:37,67749,66480,66500,66480,66480,66364
2026-05-24 20:55:47,8480,5554,5554,5554,5552,5554
2026-05-24 20:55:57,8480,5554,5554,5554,5552,5554
2026-05-24 20:56:07,8480,5554,5554,5554,5552,5554
2026-05-24 20:56:17,8480,5554,5554,5554,5552,5554
2026-05-24 20:56:27,8480,5554,5554,5554,5552,5554
2026-05-24 20:56:38,8480,5974,5974,5974,5972,5974
2026-05-24 20:56:48,12741,10052,9452,9172,9930,9090
2026-05-24 20:56:58,14421,11672,11672,11672,11670,11590
2026-05-24 20:57:08,54295,53006,53006,53006,53006,52750
2026-05-24 20:57:18,58039,56790,56790,56770,56790,56674
2026-05-24 20:57:28,58039,56790,56790,56770,56790,56674
2026-05-24 20:57:38,58039,56790,56790,56790,56790,56694
2026-05-24 20:57:48,58039,56790,56790,56790,56790,56694
2026-05-24 20:57:58,58039,56790,56790,56790,56790,56694
2026-05-24 20:58:08,58039,56790,56790,56790,56790,56694
2026-05-24 20:58:18,58039,56790,56790,56790,56790,56694
2026-05-24 20:58:28,58039,56790,56790,56790,56790,56694
2026-05-24 20:58:38,58039,56790,56790,56790,56790,56694
2026-05-24 20:58:49,58039,56790,56790,56790,56790,56694
2026-05-24 20:58:59,26615,23666,23666,23666,23666,24930
2026-05-24 20:59:09,56635,53706,53706,53706,53706,54970
2026-05-24 20:59:19,56637,53708,53708,53708,53708,54972
2026-05-24 20:59:29,56639,53712,53712,53712,53712,54976
2026-05-24 20:59:40,12111,9304,9304,9304,9304,9228
2026-05-24 20:59:50,26111,23264,23264,9304,9304,9228
2026-05-24 21:00:00,31331,30764,29144,31164,29444,28648
2026-05-24 21:00:10,8480,5554,5554,5554,5552,5554
2026-05-24 21:00:25,8480,5554,5554,5554,5552,5554
2026-05-24 21:00:35,8480,5554,5554,5554,5552,5554
2026-05-24 21:00:46,8480,5554,5554,5554,5552,5554
2026-05-24 21:00:56,8480,5554,5554,5554,5552,5554
2026-05-24 21:01:06,8480,5554,5554,5554,5552,5554
2026-05-24 21:01:16,8480,5554,5554,5554,5552,5554
2026-05-24 21:01:26,8480,5554,5554,5554,5552,5554
2026-05-24 21:01:36,8480,5554,5554,5554,5552,5554
2026-05-24 21:01:46,8480,5554,5554,5554,5552,5554
2026-05-24 21:01:56,8480,5554,5554,5554,5552,5554
2026-05-24 21:02:06,8480,5554,5554,5554,5552,5554
2026-05-24 21:02:16,8480,5554,5554,5554,5552,5554
2026-05-24 21:02:26,8480,5554,5554,5554,5552,5554
2026-05-24 21:02:36,8480,5974,5974,5974,5972,5974
2026-05-24 21:02:46,26941,24132,24132,24132,24150,24810
2026-05-24 21:02:56,57195,55906,55906,55906,55924,55890
2026-05-24 21:03:07,54295,52866,52866,52866,53006,52930
2026-05-24 21:03:17,58019,56770,56770,56770,56790,56674
2026-05-24 21:03:27,58039,56770,56770,56770,56790,56674
2026-05-24 21:03:37,58039,56770,56770,56770,56790,56674
2026-05-24 21:03:48,58039,56770,56770,56770,56790,56694
2026-05-24 21:03:58,58039,56770,56770,56770,56790,56694
2026-05-24 21:04:08,58039,56770,56770,56770,56790,56694
2026-05-24 21:04:18,58039,56770,56770,56770,56790,56694
2026-05-24 21:04:28,58039,56770,56770,56770,56790,56694
2026-05-24 21:04:38,58039,56770,56770,56770,56790,56694
2026-05-24 21:04:48,58039,56770,56770,56770,56790,56694
2026-05-24 21:04:58,56055,46666,46666,46666,53146,53230
2026-05-24 21:05:08,56055,46666,46666,46666,53146,53230
2026-05-24 21:05:18,56057,46668,46668,46668,53148,53232
2026-05-24 21:05:28,12113,9326,9326,9326,9306,9210
2026-05-24 21:05:38,24777,9326,9326,9326,9306,9210
2026-05-24 21:05:48,24777,21950,21950,20028,9306,9210
2026-05-24 21:05:59,54619,51792,51792,56472,51792,52796
2026-05-24 21:06:09,77107,74280,74280,74280,74280,74164
2026-05-24 21:06:19,77107,74280,74280,74280,74280,74164
2026-05-24 21:06:29,77107,74280,74280,74280,74280,74164
2026-05-24 21:06:39,77107,74280,74280,74280,74280,74164
2026-05-24 21:06:49,77107,74280,74280,74280,74280,74164
2026-05-24 21:06:59,77107,74280,74280,74280,74280,74164
2026-05-24 21:07:09,77107,74280,74280,74280,74280,74164
2026-05-24 21:07:19,77107,74280,74280,74280,74280,74164
2026-05-24 21:07:29,77107,74280,74280,74280,74280,74164
2026-05-24 21:07:39,77107,74280,74280,74280,74280,74164
2026-05-24 21:07:49,77107,74280,74280,74280,74280,74164
2026-05-24 21:08:00,77107,74280,74280,74280,74280,74164
2026-05-24 21:08:10,77107,74280,74280,74280,74280,74164
2026-05-24 21:08:20,77107,74280,74280,74280,74280,74164
2026-05-24 21:08:30,36021,32834,32834,32834,32854,32698
2026-05-24 21:08:40,68345,66958,66958,66938,66938,66842
2026-05-24 21:08:50,68345,66958,66958,66938,66938,66842
2026-05-24 21:09:00,68345,66958,66958,66938,66958,66842
2026-05-24 21:09:10,68345,66958,66958,66938,66958,66842
2026-05-24 21:09:20,68345,66958,66958,66938,66958,66842
2026-05-24 21:09:30,68345,66958,66958,66938,66958,66842
2026-05-24 21:09:40,68345,66958,66958,66938,66958,66842
2026-05-24 21:09:50,68345,66958,66958,66938,66958,66842
2026-05-24 21:10:00,68345,66958,66958,66938,66958,66842
2026-05-24 21:10:10,68345,66958,66958,66938,66958,66842
2026-05-24 21:10:21,37681,34814,34814,34814,34794,34738
2026-05-24 21:10:31,61481,58634,58634,58634,58594,58538
2026-05-24 21:10:41,61483,58636,58636,58636,58596,58540
2026-05-24 21:10:51,61483,58636,58636,58636,58596,58540
2026-05-24 21:11:01,34681,19574,19574,19574,19534,19478
2026-05-24 21:11:11,34681,31834,31834,31834,19534,19478
2026-05-24 21:11:21,76883,74176,74236,74236,74196,74040
2026-05-24 21:11:31,47061,45254,45256,45256,45276,44900
2026-05-24 21:11:41,74003,71238,71238,71238,71178,71022
2026-05-24 21:11:51,69541,80858,80858,80858,66816,80742
2026-05-24 21:12:01,79303,80858,80858,80858,80738,80742
2026-05-24 21:12:11,73943,80858,80858,80858,80918,80742
2026-05-24 21:12:21,61161,80858,80858,80858,80918,80742
2026-05-24 21:12:31,79303,80858,80858,80858,80918,80742
2026-05-24 21:12:41,73943,80858,80858,80858,80918,80742
2026-05-24 21:12:52,47001,80858,80858,80858,80918,80742
2026-05-24 21:13:02,41801,80858,80858,80858,80918,80742
2026-05-24 21:13:12,73943,80858,80858,80858,80918,80742
2026-05-24 21:13:22,73943,80858,80858,80858,80918,80742
2026-05-24 21:13:32,73483,80858,80858,80858,80918,80742
2026-05-24 21:13:42,46681,80858,80858,80858,80918,80742
2026-05-24 21:13:52,43503,80858,80858,80858,80918,80742
2026-05-24 21:14:02,8480,5554,5554,5554,5552,5554
2026-05-24 21:14:19,8480,5554,5554,5554,5552,5554
2026-05-24 21:14:29,8480,5554,5554,5554,5552,5554
2026-05-24 21:14:39,8480,5554,5554,5554,5552,5554
2026-05-24 21:14:49,8480,5554,5554,5554,5552,5554
2026-05-24 21:14:59,8480,5974,5974,5974,5972,5974
2026-05-24 21:15:09,12441,7912,7912,7912,7910,7690
2026-05-24 21:15:19,14421,11672,11672,11672,11670,11590
2026-05-24 21:15:29,54295,53006,53006,53006,53006,52750
2026-05-24 21:15:39,58039,56748,56790,56770,56790,56694
2026-05-24 21:15:49,58039,56750,56790,56770,56790,56694
2026-05-24 21:15:59,58039,56770,56790,56790,56790,56694
2026-05-24 21:16:10,58039,56790,56790,56790,56790,56694
2026-05-24 21:16:20,58039,5938,56790,56790,56788,56694
2026-05-24 21:16:30,8480,5554,5554,5554,5552,5554
2026-05-24 21:16:40,8480,5554,5554,5554,5552,5554
2026-05-24 21:16:50,8480,5554,5554,5554,5552,5554
2026-05-24 21:17:00,8480,5554,5554,5554,5552,5554
2026-05-24 21:17:10,8480,5554,5554,5554,5552,5554
2026-05-24 21:17:21,8480,5554,5554,5554,5552,5554
2026-05-24 21:17:31,8480,5554,5554,5554,5552,5554
2026-05-24 21:17:41,8480,5554,5554,5554,5552,5554
2026-05-24 21:17:51,8480,5554,5554,5554,5552,5554
2026-05-24 21:18:01,8480,5554,5554,5554,5552,5554
2026-05-24 21:18:11,8480,5554,5554,5554,5552,5554
2026-05-24 21:18:22,8480,5554,5554,5554,5552,5554
2026-05-24 21:18:32,8480,5554,5554,5554,5552,5554
2026-05-24 21:18:42,8480,5554,5554,5554,5552,5554
2026-05-24 21:18:52,8480,5554,5554,5554,5552,5554
2026-05-24 21:19:02,8480,5554,5554,5554,5552,5554
2026-05-24 21:19:12,8480,5554,5554,5554,5552,5554
2026-05-24 21:19:22,8480,5554,5554,5554,5552,5554
2026-05-24 21:19:32,8480,5554,5554,5554,5552,5554
2026-05-24 21:19:42,8480,5554,5554,5554,5552,5554
2026-05-24 21:19:52,8480,5554,5554,5554,5552,5554
2026-05-24 21:20:02,8480,5554,5554,5554,5552,5554
2026-05-24 21:20:12,8480,5554,5554,5554,5552,5554
2026-05-24 21:20:22,8480,5554,5554,5554,5552,5554
2026-05-24 21:20:32,8480,5554,5554,5554,5552,5554
2026-05-24 21:20:43,8480,5554,5554,5554,5552,5554
2026-05-24 21:20:53,8480,5554,5554,5554,5552,5554
2026-05-24 21:21:03,8480,5554,5554,5554,5552,5554
2026-05-24 21:21:13,8480,5554,5554,5554,5552,5554
2026-05-24 21:21:23,8480,5554,5554,5554,5552,5554
2026-05-24 21:21:33,8480,5554,5554,5554,5552,5554
2026-05-24 21:21:43,8480,5554,5554,5554,5552,5554
2026-05-24 21:21:53,8480,5554,5554,5554,5552,5554
2026-05-24 21:22:03,8480,5974,5974,5974,5972,5974
2026-05-24 21:22:13,8945,6018,6018,6018,6016,6018
2026-05-24 21:22:23,14421,11672,11672,11672,11670,11590
2026-05-24 21:22:33,51635,50326,50326,50326,50326,50070
2026-05-24 21:22:43,55417,54128,54128,54108,54108,54012
2026-05-24 21:22:53,55419,54130,54130,54110,54110,54014
2026-05-24 21:23:04,55439,54130,54130,54130,54110,54014
2026-05-24 21:23:14,55439,54130,54130,54130,54110,54014
2026-05-24 21:23:25,55439,54130,54130,54130,54110,54014
2026-05-24 21:23:35,55439,54130,54130,54130,54110,54014
2026-05-24 21:23:45,55439,54130,54130,54130,54110,54014
2026-05-24 21:23:55,55439,54130,54130,54130,54110,54014
2026-05-24 21:24:05,55439,54130,54130,54130,54110,54014
2026-05-24 21:24:15,55439,54130,54130,54130,54110,54014
2026-05-24 21:24:26,26695,25686,25686,25686,25686,23810
2026-05-24 21:24:36,56975,55966,55966,55966,55966,54090
2026-05-24 21:24:46,56977,55968,55968,55968,55968,54092
2026-05-24 21:24:56,56985,55978,55978,55978,55978,54102
2026-05-24 21:25:06,12131,9304,9304,9304,9304,9188
2026-05-24 21:25:16,24811,21984,19024,9304,9304,9188
2026-05-24 21:25:26,24811,21984,21984,21984,21984,9188
2026-05-24 21:25:36,76163,73336,73336,73336,73336,73240
2026-05-24 21:25:46,78243,75416,75416,75416,75416,75320
2026-05-24 21:25:56,78227,75398,75398,75398,75396,75302
2026-05-24 21:26:06,8480,5554,5554,5554,5552,5554
2026-05-24 21:26:16,8480,5554,5554,5554,5552,5554
2026-05-24 21:26:26,8480,5554,5554,5554,5552,5554
2026-05-24 21:26:37,8480,5554,5554,5554,5552,5554
2026-05-24 21:26:47,8480,5974,5974,5974,5972,5974
2026-05-24 21:26:57,14961,12312,12312,12312,12310,12450
2026-05-24 21:27:07,54655,53246,53246,53246,53244,53210
2026-05-24 21:27:17,51635,50326,50326,50326,50326,50070
2026-05-24 21:27:27,55419,54130,54130,54130,54110,54014
2026-05-24 21:27:37,55419,54130,54130,54130,54110,54014
2026-05-24 21:27:48,55419,54130,54130,54130,54110,54014
2026-05-24 21:27:58,55419,54130,54130,54130,54110,54014
2026-05-24 21:28:08,55419,54130,54130,54130,54110,54014
2026-05-24 21:28:18,55419,54130,54130,54130,54110,54014
2026-05-24 21:28:28,55419,54130,54130,54130,54110,54014
2026-05-24 21:28:38,55419,54130,54130,54130,54110,54014
2026-05-24 21:28:48,55419,54130,54130,54130,54110,54014
2026-05-24 21:28:58,55419,54130,54130,54130,54110,54014
2026-05-24 21:29:08,27235,25586,25586,25586,25586,26030
2026-05-24 21:29:18,59355,57706,57706,57706,57706,58150
2026-05-24 21:29:28,59357,57708,57708,57708,57708,58152
2026-05-24 21:29:39,59357,57708,57708,57708,57708,58152
2026-05-24 21:29:49,12131,9304,9304,9304,9304,9188
2026-05-24 21:29:59,12131,9304,9304,9304,9304,9188
2026-05-24 21:30:09,12131,9304,9304,9304,9304,9188
2026-05-24 21:30:19,12131,9304,9304,9304,9304,9188
2026-05-24 21:30:29,12131,9304,9304,9304,9304,9188
2026-05-24 21:30:40,12131,9304,9304,9304,9304,9188
2026-05-24 21:30:50,12131,9304,9304,9304,9304,9188
2026-05-24 21:31:00,12131,9304,9304,9304,9304,9188
2026-05-24 21:31:10,12131,9304,9304,9304,9304,9188
2026-05-24 21:31:20,12131,9304,9304,9304,9304,9188
2026-05-24 21:31:30,12131,9304,9304,9304,9304,9188
2026-05-24 21:31:40,12131,9304,9304,9304,9304,9188
2026-05-24 21:31:50,12131,9304,9304,9304,9304,9188
2026-05-24 21:32:00,12131,9304,9304,9304,9304,9188
2026-05-24 21:32:10,12131,9304,9304,9304,9304,9188
2026-05-24 21:32:20,25011,9304,9304,9304,9304,9188
2026-05-24 21:32:30,25011,22164,22164,20884,9304,9188
2026-05-24 21:32:40,25011,22164,22164,22164,22164,22088
2026-05-24 21:32:51,80721,77874,77874,77874,77874,77798
2026-05-24 21:33:01,80721,77874,77874,77874,77874,77798
2026-05-24 21:33:11,80721,77874,77874,77874,77874,77798
2026-05-24 21:33:21,80721,77874,77874,77874,77874,77798
2026-05-24 21:33:31,80721,77874,77874,77874,77874,77798
2026-05-24 21:33:41,80721,77874,77874,77874,77874,77798
2026-05-24 21:33:51,80721,77874,77874,77874,77874,77798
2026-05-24 21:34:01,80721,77874,77874,77874,77874,77798
2026-05-24 21:34:11,80721,77874,77874,77874,77874,77798
2026-05-24 21:34:21,80721,77874,77874,77874,77874,77798
2026-05-24 21:34:31,80721,77874,77874,77874,77874,77798
